area,x,y,z,cluster,cell
170.0,352.13529411764705,369.9117647058824,31.611764705882354,6,Unknown
308.0,346.9935064935065,715.2824675324675,31.11688311688312,7,Unknown
169.0,346.71597633136093,360.094674556213,30.828402366863905,7,Unknown
216.0,344.80555555555554,390.80555555555554,31.425925925925927,6,Unknown
220.0,338.15909090909093,291.5772727272727,31.10909090909091,0,Unknown
148.0,337.4054054054054,590.8108108108108,31.43243243243243,12,Fibroblasts
126.0,336.6904761904762,329.5873015873016,30.65079365079365,3,Unknown
215.0,313.1860465116279,610.1767441860466,31.153488372093022,6,Unknown
166.0,313.36746987951807,770.8674698795181,30.49397590361446,8,Unknown
129.0,303.2170542635659,336.31007751937983,31.36434108527132,7,Unknown
73.0,296.5342465753425,299.6438356164384,30.68493150684932,0,Unknown
220.0,293.02272727272725,660.9454545454546,30.91818181818181,6,Unknown
253.0,288.2608695652174,406.5138339920949,31.454545454545453,6,Unknown
126.0,282.4047619047619,336.8968253968254,31.444444444444443,7,Unknown
165.0,279.8969696969697,651.7212121212121,31.13939393939394,6,Unknown
127.0,271.8976377952756,687.6614173228346,30.929133858267715,7,Unknown
65.0,899.1692307692308,292.16923076923075,29.32307692307692,2,Unknown
130.0,859.4461538461538,475.74615384615385,30.0,2,Unknown
60.0,845.4666666666667,312.0833333333333,30.6,8,Unknown
60.0,835.6333333333333,569.1,30.6,2,Unknown
130.0,836.6692307692308,313.5846153846154,30.50769230769231,14,B cells
66.0,829.5909090909091,455.5151515151515,30.545454545454547,2,Unknown
64.0,828.859375,545.5625,30.53125,2,Unknown
200.0,825.365,284.48,30.5,9,Vascular progenitors cells
225.0,821.76,611.4977777777777,30.488888888888887,13,"Activated myeloid cells (MMP9, CD33)"
68.0,817.5294117647059,492.0441176470589,30.41176470588235,2,Unknown
68.0,816.8382352941177,401.55882352941177,30.08823529411765,9,Vascular progenitors cells
280.0,812.3285714285714,289.6535714285714,28.61428571428572,0,Unknown
84.0,809.1547619047619,665.9404761904761,30.33333333333333,3,Unknown
51.0,808.8823529411765,652.9607843137255,30.47058823529412,3,Unknown
243.0,808.0452674897119,558.925925925926,29.876543209876544,9,Vascular progenitors cells
104.0,807.8461538461538,374.8269230769231,30.82692307692308,2,Unknown
100.0,805.84,468.66,29.32,2,Unknown
97.0,797.3711340206186,711.5876288659794,29.587628865979383,0,Unknown
139.0,797.0,567.7913669064748,30.431654676259,0,Unknown
139.0,796.3309352517986,369.19424460431657,30.58992805755396,2,Unknown
226.0,795.0530973451328,660.6061946902655,31.31858407079646,3,Unknown
76.0,795.1052631578947,445.30263157894734,30.63157894736842,0,Unknown
126.0,791.6666666666666,537.0952380952381,29.936507936507937,9,Vascular progenitors cells
53.0,792.1509433962265,273.7358490566038,29.471698113207548,15,Lymphatic endothelial cells
126.0,789.6031746031746,422.0634920634921,30.92063492063492,9,Vascular progenitors cells
243.0,789.559670781893,495.798353909465,30.304526748971192,3,Unknown
49.0,789.2857142857143,479.8775510204082,29.877551020408163,2,Unknown
65.0,787.6307692307693,675.5384615384615,30.73846153846154,0,Unknown
257.0,788.2879377431907,544.5758754863813,31.92217898832685,9,Vascular progenitors cells
90.0,788.0555555555555,343.3333333333333,30.64444444444445,2,Unknown
116.0,784.7844827586207,485.1034482758621,28.948275862068964,0,Unknown
155.0,784.9483870967742,473.8451612903226,30.696774193548386,2,Unknown
97.0,785.2061855670103,577.6082474226804,30.762886597938145,0,Unknown
176.0,784.9375,264.78977272727275,30.204545454545453,15,Lymphatic endothelial cells
141.0,784.0921985815603,518.3404255319149,29.70212765957447,0,Unknown
41.0,781.3170731707318,463.1463414634146,30.0,0,Unknown
54.0,780.0370370370371,275.962962962963,30.33333333333333,15,Lymphatic endothelial cells
74.0,779.081081081081,676.8648648648649,30.945945945945947,9,Vascular progenitors cells
74.0,776.8108108108108,473.0135135135135,29.2972972972973,2,Unknown
73.0,775.8493150684932,429.1232876712329,31.2054794520548,9,Vascular progenitors cells
84.0,774.0833333333334,675.1071428571429,30.928571428571427,9,Vascular progenitors cells
221.0,774.0633484162896,717.7828054298642,29.79185520361991,0,Unknown
26.0,773.6153846153846,529.0384615384615,30.0,0,Unknown
157.0,773.0700636942676,626.6369426751593,29.88535031847134,0,Unknown
131.0,772.3358778625955,592.8625954198474,30.44274809160305,0,Unknown
138.0,774.3840579710145,316.09420289855075,30.40579710144928,2,Unknown
110.0,770.3636363636364,439.1181818181818,29.8,2,Unknown
133.0,769.0375939849624,521.5488721804511,29.924812030075188,0,Unknown
46.0,768.3478260869565,565.5,30.52173913043478,0,Unknown
151.0,761.5165562913908,676.1523178807947,30.94039735099338,9,Vascular progenitors cells
96.0,761.3854166666666,694.3333333333334,30.125,3,Unknown
192.0,759.90625,662.0989583333334,30.3125,3,Unknown
179.0,758.1675977653631,734.4916201117319,30.70391061452514,0,Unknown
84.0,757.2380952380952,444.6785714285714,30.59523809523809,0,Unknown
117.0,758.2393162393163,317.70940170940173,30.085470085470085,2,Unknown
136.0,756.7647058823529,656.1617647058823,30.764705882352946,3,Unknown
278.0,758.1798561151079,329.0431654676259,30.597122302158272,2,Unknown
229.0,753.3406113537118,482.4061135371179,30.44541484716157,0,Unknown
85.0,752.1176470588235,542.9764705882353,29.694117647058825,2,Unknown
95.0,753.4315789473684,411.2947368421053,29.87368421052632,2,Unknown
36.0,751.9166666666666,664.9722222222222,30.0,3,Unknown
143.0,750.3006993006993,717.5034965034965,30.20979020979021,9,Vascular progenitors cells
27.0,750.1851851851852,628.8518518518518,30.0,3,Unknown
148.0,746.6013513513514,309.7432432432432,30.58108108108108,8,Unknown
78.0,745.4102564102565,577.3974358974359,30.71794871794872,2,Unknown
160.0,744.75625,257.56875,30.1625,6,Unknown
33.0,738.030303030303,721.3939393939394,30.0,9,Vascular progenitors cells
56.0,737.625,400.5357142857143,30.535714285714285,3,Unknown
70.0,736.5857142857143,709.2714285714286,30.428571428571427,0,Unknown
243.0,734.074074074074,588.6008230452675,29.17695473251029,2,Unknown
130.0,733.7076923076924,462.5923076923077,30.123076923076923,0,Unknown
93.0,729.8924731182796,660.483870967742,30.83870967741936,9,Vascular progenitors cells
168.0,729.4345238095239,616.7619047619048,29.98809523809524,2,Unknown
62.0,729.258064516129,629.516129032258,29.161290322580644,0,Unknown
150.0,726.2733333333333,918.6933333333334,29.973333333333333,8,Unknown
97.0,724.7422680412371,382.2783505154639,29.91752577319588,2,Unknown
110.0,721.6,749.3909090909091,30.181818181818183,0,Unknown
103.0,722.3300970873786,691.3300970873786,30.50485436893204,0,Unknown
154.0,718.2857142857143,891.7467532467532,30.0,8,Unknown
182.0,718.0714285714286,676.4285714285714,30.31868131868132,0,Unknown
89.0,716.7191011235955,851.2471910112359,30.44943820224719,20,Antigen-Presenting Cells (CD40)
141.0,717.3971631205674,357.6879432624113,30.21276595744681,2,Unknown
73.0,711.7671232876712,343.90410958904107,29.42465753424657,2,Unknown
164.0,710.3841463414634,944.6280487804878,29.695121951219512,8,Unknown
88.0,709.1022727272727,917.8409090909092,30.84090909090909,2,Unknown
113.0,705.4247787610619,759.1592920353983,29.238938053097343,0,Unknown
99.0,704.040404040404,617.2727272727273,29.55555555555556,1,Unknown
34.0,703.7058823529412,242.5,30.0,2,Unknown
128.0,696.78125,443.78125,30.359375,0,Unknown
258.0,693.422480620155,751.0658914728682,30.875968992248065,0,Unknown
70.0,694.3285714285714,291.85714285714283,29.51428571428572,2,Unknown
162.0,691.3086419753087,778.8518518518518,30.07407407407408,2,Unknown
39.0,691.5897435897435,543.9487179487179,30.0,2,Unknown
89.0,690.9101123595506,411.3483146067416,29.146067415730336,0,Unknown
81.0,688.8518518518518,709.1481481481482,30.02469135802469,2,Unknown
161.0,689.0248447204968,441.5527950310559,28.75776397515528,0,Unknown
54.0,684.3333333333334,538.425925925926,29.51851851851852,1,Unknown
151.0,681.225165562914,305.9403973509933,30.21192052980133,2,Unknown
83.0,679.3253012048193,319.65060240963857,30.21686746987952,2,Unknown
191.0,677.2774869109948,288.76439790575915,30.167539267015705,2,Unknown
99.0,677.3737373737374,752.4646464646464,29.69696969696969,0,Unknown
272.0,679.6507352941177,404.75,31.03676470588235,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
85.0,674.5294117647059,653.8470588235294,30.611764705882354,0,Unknown
92.0,673.2173913043479,546.9565217391304,30.782608695652176,8,Unknown
63.0,668.8571428571429,719.984126984127,29.936507936507937,2,Unknown
280.0,669.3285714285714,618.0178571428571,31.557142857142857,4,Unknown
129.0,665.2635658914729,669.3720930232558,30.6046511627907,2,Unknown
100.0,663.68,746.1,30.04,7,Unknown
350.0,663.7,477.69142857142856,30.27428571428572,1,Unknown
136.0,663.5441176470588,435.6617647058824,29.83823529411765,0,Unknown
121.0,662.7603305785124,307.1487603305785,31.041322314049587,0,Unknown
68.0,662.4411764705883,250.02941176470588,30.0,8,Unknown
45.0,660.9777777777778,408.6,30.0,7,Unknown
129.0,660.0697674418604,300.74418604651163,29.565891472868216,0,Unknown
200.0,658.575,645.92,29.82,1,Unknown
65.0,658.6461538461539,633.5538461538462,29.50769230769231,4,Unknown
119.0,656.5210084033613,622.6722689075631,30.33613445378151,4,Unknown
65.0,657.6923076923077,343.32307692307694,30.369230769230768,3,Unknown
44.0,654.9318181818181,714.7272727272727,30.318181818181817,6,Unknown
124.0,653.258064516129,599.8387096774194,29.241935483870968,14,B cells
73.0,649.7945205479452,454.0821917808219,30.46575342465753,1,Unknown
114.0,648.140350877193,767.6052631578947,30.05263157894737,0,Unknown
196.0,647.0765306122449,736.4489795918367,29.755102040816325,6,Unknown
171.0,644.3801169590644,393.6081871345029,30.257309941520468,0,Unknown
185.0,640.2216216216216,457.7567567567568,29.89189189189189,14,B cells
139.0,641.7410071942446,268.3956834532374,30.0863309352518,2,Unknown
114.0,638.719298245614,768.3859649122807,29.42105263157895,16,Proliferating cells (Ki-67)
291.0,637.6219931271478,508.5601374570447,30.673539518900345,4,Unknown
175.0,638.7428571428571,575.32,30.8,6,Unknown
153.0,636.7254901960785,377.0130718954248,29.73856209150327,1,Unknown
62.0,633.241935483871,887.5322580645161,30.580645161290324,20,Antigen-Presenting Cells (CD40)
152.0,629.3684210526316,552.9013157894736,29.63157894736842,17,Unknown
79.0,628.4683544303797,487.2025316455696,30.481012658227847,18,Cytotoxic T cells
207.0,627.6376811594203,364.024154589372,29.58454106280193,3,Unknown
178.0,625.5674157303371,704.4157303370787,30.168539325842698,4,Unknown
259.0,625.3822393822394,520.8803088803089,29.405405405405407,4,Unknown
86.0,625.8023255813954,670.0930232558139,30.48837209302325,6,Unknown
174.0,626.7816091954023,303.9942528735632,31.24137931034483,2,Unknown
116.0,622.7672413793103,675.1293103448276,30.017241379310345,0,Unknown
194.0,622.6752577319587,646.9020618556701,28.649484536082475,4,Unknown
84.0,622.047619047619,786.8214285714286,30.642857142857142,2,Unknown
290.0,621.3103448275862,658.3793103448276,30.16551724137931,16,Proliferating cells (Ki-67)
79.0,619.6075949367089,504.0126582278481,29.417721518987346,4,Unknown
107.0,617.7009345794393,222.3738317757009,29.7196261682243,2,Unknown
107.0,617.8971962616822,606.7476635514018,30.8785046728972,4,Unknown
131.0,616.9618320610687,472.381679389313,30.50381679389313,6,Unknown
196.0,615.2755102040817,799.2448979591836,30.459183673469383,9,Vascular progenitors cells
201.0,614.2537313432836,594.6716417910447,29.8407960199005,4,Unknown
176.0,614.2443181818181,518.9090909090909,29.295454545454547,4,Unknown
67.0,612.9701492537314,408.4179104477612,29.791044776119403,3,Unknown
82.0,612.4146341463414,574.0365853658536,30.414634146341463,4,Unknown
116.0,611.3793103448276,264.7068965517241,29.98275862068965,2,Unknown
62.0,609.2741935483871,631.0806451612904,30.41935483870968,4,Unknown
134.0,609.5746268656717,605.3582089552239,30.746268656716417,4,Unknown
323.0,607.6222910216718,499.8421052631579,31.027863777089784,4,Unknown
103.0,607.2815533980582,527.8737864077669,30.097087378640776,4,Unknown
52.0,605.8461538461538,653.9615384615385,30.0,4,Unknown
324.0,605.7253086419753,563.5987654320987,31.549382716049383,4,Unknown
76.0,605.2105263157895,553.2105263157895,30.31578947368421,4,Unknown
214.0,607.0467289719626,315.83644859813086,29.93457943925233,7,Unknown
124.0,604.6048387096774,621.8870967741935,29.5,4,Unknown
259.0,607.042471042471,415.8996138996139,30.15444015444016,1,Unknown
73.0,602.9589041095891,668.6712328767123,30.52054794520548,6,Unknown
142.0,600.4788732394367,517.2112676056338,30.0,4,Unknown
40.0,600.35,291.225,30.0,2,Unknown
54.0,598.8333333333334,540.5185185185185,30.51851851851852,4,Unknown
40.0,598.375,801.65,30.0,1,Unknown
226.0,598.5840707964602,655.6061946902655,31.495575221238937,4,Unknown
67.0,598.0,534.3880597014926,30.686567164179102,4,Unknown
109.0,595.8715596330276,593.5504587155963,29.376146788990827,4,Unknown
123.0,596.609756097561,253.8780487804878,29.67479674796748,2,Unknown
76.0,595.0657894736842,301.4736842105263,30.57894736842105,9,Vascular progenitors cells
44.0,593.1818181818181,266.40909090909093,29.59090909090909,8,Unknown
200.0,592.855,421.17,30.51,16,Proliferating cells (Ki-67)
82.0,591.3048780487804,825.9634146341464,30.21951219512195,9,Vascular progenitors cells
85.0,591.4588235294118,608.1411764705882,30.47058823529412,4,Unknown
215.0,590.8837209302326,567.2279069767442,30.911627906976744,4,Unknown
65.0,591.4153846153846,294.95384615384614,29.50769230769231,0,Unknown
282.0,588.9468085106383,737.3900709219859,29.46099290780142,10,"Activated Fibroblasts (FSP1, CD140b, MMP14) "
242.0,587.2148760330579,579.8636363636364,32.18181818181818,4,Unknown
96.0,589.5729166666666,279.1145833333333,30.08333333333333,2,Unknown
96.0,589.25,834.78125,30.89583333333333,9,Vascular progenitors cells
70.0,588.0142857142857,664.3,29.714285714285715,4,Unknown
142.0,586.7957746478874,790.9154929577464,28.95774647887324,14,B cells
135.0,586.9703703703703,383.94814814814816,29.066666666666663,9,Vascular progenitors cells
69.0,584.768115942029,640.3478260869565,29.536231884057973,4,Unknown
94.0,580.6914893617021,687.0425531914893,29.91489361702128,1,Unknown
26.0,581.6538461538462,661.6538461538462,30.0,4,Unknown
95.0,580.1684210526316,599.5578947368421,29.726315789473684,4,Unknown
154.0,583.9155844155844,497.3766233766234,30.07792207792208,11,Unknown
385.0,577.5870129870129,460.23376623376623,27.92207792207792,4,Unknown
172.0,577.9011627906976,786.7790697674419,29.837209302325583,19,Macrophages (CD68)
40.0,578.35,251.925,30.0,0,Unknown
187.0,575.048128342246,480.88770053475935,30.41711229946524,5,Breast cancer cells
75.0,575.56,314.84,29.44,3,Unknown
65.0,574.7538461538461,439.18461538461537,30.369230769230768,6,Unknown
284.0,574.4330985915493,386.28169014084506,29.028169014084508,7,Unknown
81.0,575.5185185185185,843.0246913580247,29.950617283950617,9,Vascular progenitors cells
324.0,577.1851851851852,612.2098765432099,29.925925925925927,4,Unknown
89.0,572.7528089887641,639.9887640449438,29.59550561797753,4,Unknown
402.0,571.6243781094528,748.8731343283582,29.686567164179102,0,Unknown
236.0,570.6991525423729,406.6398305084746,30.64406779661017,6,Unknown
89.0,569.0112359550562,623.2471910112359,30.247191011235955,6,Unknown
196.0,568.0663265306123,839.9744897959183,29.714285714285715,9,Vascular progenitors cells
133.0,567.9699248120301,826.781954887218,29.56390977443609,9,Vascular progenitors cells
156.0,567.8076923076923,578.3525641025641,30.012820512820515,17,Unknown
35.0,565.4857142857143,743.1428571428571,30.0,3,Unknown
100.0,565.08,294.7,30.06,8,Unknown
56.0,564.8035714285714,778.4107142857143,30.785714285714285,7,Unknown
98.0,562.6734693877551,467.6326530612245,30.83673469387756,4,Unknown
34.0,562.7058823529412,832.1470588235294,30.0,9,Vascular progenitors cells
88.0,559.7727272727273,509.9431818181818,30.65909090909091,11,Unknown
63.0,557.4761904761905,634.8095238095239,30.0,4,Unknown
39.0,557.7948717948718,592.2564102564103,30.0,19,Macrophages (CD68)
175.0,558.2285714285714,499.32,30.285714285714285,5,Breast cancer cells
41.0,556.3170731707318,652.8536585365854,30.0,6,Unknown
129.0,557.4651162790698,314.51162790697674,30.31007751937985,3,Unknown
274.0,551.7664233576643,822.5547445255474,31.335766423357665,9,Vascular progenitors cells
56.0,553.75,477.32142857142856,30.0,5,Breast cancer cells
194.0,553.3865979381443,407.29896907216494,29.443298969072163,1,Unknown
25.0,550.2,636.56,30.0,4,Unknown
117.0,550.8119658119658,761.5897435897435,30.64957264957265,7,Unknown
53.0,551.2452830188679,298.7169811320755,29.471698113207548,2,Unknown
102.0,550.0392156862745,544.7450980392157,30.137254901960784,17,Unknown
43.0,550.0,311.13953488372096,30.0,3,Unknown
141.0,548.6595744680851,629.0851063829788,30.382978723404257,4,Unknown
55.0,548.5454545454545,330.1454545454545,29.49090909090909,3,Unknown
182.0,546.4725274725274,369.7362637362637,28.48351648351648,3,Unknown
36.0,546.9166666666666,732.9722222222222,30.0,6,Unknown
134.0,545.3358208955224,289.7985074626866,29.70149253731343,2,Unknown
149.0,543.1140939597316,587.1409395973154,30.885906040268456,11,Unknown
92.0,542.054347826087,299.17391304347825,29.10869565217392,3,Unknown
163.0,541.1963190184049,237.61963190184048,29.938650306748468,18,Cytotoxic T cells
190.0,541.0263157894736,758.7736842105263,30.51578947368421,3,Unknown
85.0,541.2941176470588,528.2,30.423529411764704,17,Unknown
147.0,537.9183673469388,404.3945578231293,30.571428571428573,6,Unknown
171.0,536.46783625731,830.5204678362574,29.567251461988302,9,Vascular progenitors cells
41.0,537.7317073170732,783.829268292683,30.0,3,Unknown
42.0,536.3333333333334,498.7619047619048,30.0,11,Unknown
138.0,533.6304347826087,808.9347826086956,29.40579710144928,7,Unknown
216.0,533.1944444444445,797.5555555555555,29.10185185185185,3,Unknown
126.0,530.436507936508,511.54761904761904,30.84126984126984,17,Unknown
102.0,528.1176470588235,625.7156862745098,29.607843137254903,11,Unknown
132.0,527.2424242424242,816.060606060606,30.484848484848484,7,Unknown
71.0,526.8028169014085,788.2816901408451,30.3943661971831,7,Unknown
82.0,525.4634146341464,295.8170731707317,30.48780487804878,0,Unknown
114.0,526.9298245614035,852.4649122807018,29.33333333333333,9,Vascular progenitors cells
73.0,523.7123287671233,639.8082191780821,29.26027397260274,17,Unknown
91.0,523.4945054945055,590.8901098901099,29.208791208791208,5,Breast cancer cells
90.0,519.1444444444444,467.4555555555556,29.77777777777778,16,Proliferating cells (Ki-67)
54.0,520.1666666666666,816.4444444444445,29.48148148148148,7,Unknown
26.0,519.6538461538462,497.2692307692308,30.0,5,Breast cancer cells
96.0,520.3854166666666,576.1354166666666,31.0625,5,Breast cancer cells
44.0,515.8863636363636,457.4318181818182,30.0,4,Unknown
134.0,513.9850746268656,627.4104477611941,30.686567164179102,11,Unknown
73.0,513.3835616438356,609.2191780821918,30.63013698630137,16,Proliferating cells (Ki-67)
117.0,513.2649572649573,769.4188034188035,30.683760683760685,3,Unknown
55.0,511.74545454545455,299.1272727272727,29.41818181818181,3,Unknown
159.0,513.1635220125786,270.8805031446541,28.96855345911949,14,B cells
275.0,510.8727272727273,598.930909090909,30.065454545454543,16,Proliferating cells (Ki-67)
187.0,509.2085561497326,802.8395721925134,30.37433155080214,7,Unknown
69.0,508.4202898550725,895.1449275362319,30.05797101449276,8,Unknown
87.0,508.14942528735634,481.2068965517241,30.6896551724138,5,Breast cancer cells
106.0,503.8301886792453,834.4528301886793,30.60377358490566,2,Unknown
99.0,503.4040404040404,529.9494949494949,29.27272727272728,5,Breast cancer cells
110.0,503.6636363636364,451.3181818181818,30.654545454545456,4,Unknown
109.0,502.3302752293578,428.48623853211006,29.81651376146789,6,Unknown
127.0,501.13385826771656,738.3149606299213,31.086614173228348,6,Unknown
141.0,501.6808510638298,591.9219858156029,29.33333333333333,5,Breast cancer cells
32.0,499.5625,390.96875,30.0,1,Unknown
90.0,500.24444444444447,248.62222222222223,30.244444444444444,9,Vascular progenitors cells
126.0,494.57142857142856,576.3968253968254,30.41269841269841,5,Breast cancer cells
243.0,492.320987654321,626.7242798353909,30.444444444444443,11,Unknown
80.0,492.4125,471.7,30.375,14,B cells
285.0,490.5438596491228,610.5122807017544,29.66315789473684,5,Breast cancer cells
96.0,490.7708333333333,484.8958333333333,30.9375,11,Unknown
138.0,490.0507246376812,238.84782608695653,29.71014492753623,9,Vascular progenitors cells
158.0,485.506329113924,258.3607594936709,31.481012658227847,18,Cytotoxic T cells
317.0,487.97476340694,657.1009463722397,29.974763406940063,4,Unknown
398.0,486.5577889447236,694.0527638190955,30.79899497487437,1,Unknown
123.0,485.0731707317073,277.3577235772358,30.471544715447155,0,Unknown
196.0,482.7551020408163,887.2602040816327,30.03061224489796,2,Unknown
58.0,480.0,795.2068965517242,29.96551724137931,3,Unknown
123.0,480.2764227642276,231.3658536585366,30.09756097560976,8,Unknown
64.0,477.65625,690.578125,29.65625,6,Unknown
89.0,477.0449438202247,702.4269662921348,30.13483146067416,6,Unknown
137.0,477.948905109489,485.3795620437956,30.759124087591243,5,Breast cancer cells
280.0,475.3428571428572,789.025,29.835714285714285,7,Unknown
33.0,475.8181818181818,714.2121212121212,30.0,6,Unknown
124.0,475.9112903225807,194.28225806451613,29.951612903225808,9,Vascular progenitors cells
135.0,475.5185185185185,452.7185185185185,31.42222222222222,18,Cytotoxic T cells
218.0,474.95412844036696,822.816513761468,29.81651376146789,3,Unknown
311.0,474.2443729903537,744.6463022508038,28.55305466237942,9,Vascular progenitors cells
43.0,473.2325581395349,878.0930232558139,30.0,0,Unknown
97.0,472.5773195876289,670.2268041237113,29.15463917525773,6,Unknown
275.0,472.0945454545455,333.9709090909091,30.98909090909091,3,Unknown
113.0,472.5221238938053,885.1769911504425,29.646017699115045,2,Unknown
110.0,471.3,522.8818181818182,30.12727272727273,11,Unknown
112.0,469.32142857142856,856.1071428571429,30.214285714285715,0,Unknown
137.0,469.86861313868616,286.7883211678832,30.437956204379564,0,Unknown
228.0,466.4078947368421,268.5657894736842,31.29824561403509,0,Unknown
54.0,468.0,241.0,29.51851851851852,2,Unknown
68.0,466.6029411764706,866.3235294117648,30.705882352941178,2,Unknown
32.0,464.8125,477.1875,30.0,5,Breast cancer cells
107.0,464.22429906542055,457.30841121495325,30.80373831775701,4,Unknown
278.0,463.33093525179856,659.9856115107914,29.75539568345324,6,Unknown
222.0,462.5765765765766,485.5180180180181,29.23423423423424,5,Breast cancer cells
62.0,462.1612903225807,505.4354838709677,30.0,11,Unknown
163.0,460.8895705521472,445.20245398773005,28.85889570552148,6,Unknown
89.0,461.5056179775281,883.1123595505618,30.53932584269663,2,Unknown
73.0,459.5479452054794,687.8767123287671,30.54794520547945,6,Unknown
172.0,458.6860465116279,427.7616279069768,30.22093023255814,6,Unknown
108.0,458.2685185185185,523.8888888888889,30.12962962962963,11,Unknown
162.0,456.9320987654321,874.5555555555555,30.160493827160494,2,Unknown
60.0,457.5,747.7666666666667,30.466666666666665,7,Unknown
154.0,456.7857142857143,646.7597402597403,30.7012987012987,6,Unknown
188.0,457.1436170212766,468.01063829787233,30.829787234042552,5,Breast cancer cells
219.0,455.88584474885846,728.4109589041096,30.401826484018265,7,Unknown
141.0,456.12056737588654,620.8794326241135,29.9290780141844,5,Breast cancer cells
74.0,454.7162162162162,712.3108108108108,31.054054054054053,6,Unknown
23.0,454.1304347826087,436.8695652173913,30.0,7,Unknown
261.0,454.2413793103448,269.4904214559387,29.302681992337163,15,Lymphatic endothelial cells
32.0,453.625,249.15625,30.0,0,Unknown
85.0,453.9058823529412,763.6117647058824,30.188235294117646,3,Unknown
80.0,451.85,734.875,29.3,3,Unknown
277.0,452.0252707581228,541.1227436823104,29.54512635379061,11,Unknown
117.0,451.4871794871795,521.7179487179487,30.34188034188034,11,Unknown
173.0,451.11560693641616,399.9942196531792,29.98843930635838,6,Unknown
152.0,449.75,670.0394736842105,29.68421052631579,6,Unknown
21.0,449.1428571428572,871.2380952380952,30.0,2,Unknown
94.0,447.40425531914894,850.1702127659574,30.29787234042553,2,Unknown
186.0,445.8333333333333,587.0430107526881,29.548387096774192,5,Breast cancer cells
283.0,445.4275618374558,571.4381625441696,30.607773851590107,5,Breast cancer cells
109.0,443.697247706422,774.0275229357799,30.9908256880734,3,Unknown
176.0,443.57954545454544,326.14204545454544,29.693181818181817,7,Unknown
45.0,443.0444444444444,268.9111111111111,30.0,15,Lymphatic endothelial cells
30.0,442.0,230.5,30.0,8,Unknown
138.0,441.0797101449276,870.5434782608696,30.15942028985508,2,Unknown
126.0,439.45238095238096,597.6587301587301,30.80952380952381,5,Breast cancer cells
187.0,441.8663101604278,481.2085561497326,31.529411764705884,11,Unknown
140.0,439.4714285714286,738.7571428571429,30.97142857142857,7,Unknown
200.0,439.18,806.585,31.65,7,Unknown
156.0,435.5192307692308,533.6538461538462,30.23076923076923,11,Unknown
138.0,434.34057971014494,263.27536231884056,29.55072463768116,0,Unknown
131.0,434.00763358778624,585.3511450381679,30.27480916030534,5,Breast cancer cells
473.0,434.3742071881607,519.1522198731501,29.763213530655392,11,Unknown
134.0,433.9402985074626,754.679104477612,30.88059701492537,0,Unknown
252.0,430.6468253968254,861.8849206349206,29.73015873015873,2,Unknown
98.0,432.6428571428572,299.1020408163265,30.387755102040817,3,Unknown
72.0,430.2083333333333,590.5138888888889,29.86111111111111,5,Breast cancer cells
153.0,428.9281045751634,319.52941176470586,30.03921568627451,3,Unknown
86.0,426.7906976744186,762.0348837209302,30.906976744186046,7,Unknown
265.0,425.0415094339623,712.3622641509434,32.06792452830189,6,Unknown
91.0,425.1098901098901,837.7912087912088,30.571428571428573,7,Unknown
125.0,424.8,491.432,29.968,11,Unknown
46.0,425.0434782608696,327.5,29.47826086956522,7,Unknown
158.0,423.5253164556962,632.379746835443,30.075949367088608,6,Unknown
89.0,420.5955056179776,620.8988764044943,30.13483146067416,12,Fibroblasts
64.0,420.390625,495.890625,30.375,11,Unknown
45.0,419.2888888888889,281.3333333333333,30.0,2,Unknown
192.0,415.203125,611.8020833333334,30.0,4,Unknown
117.0,416.6410256410256,833.6324786324786,30.0,7,Unknown
195.0,413.7384615384616,863.5435897435898,29.907692307692308,2,Unknown
69.0,413.2028985507246,636.8550724637681,29.71014492753623,6,Unknown
226.0,414.0221238938053,750.4557522123894,30.84955752212389,7,Unknown
105.0,411.74285714285713,361.2761904761905,30.97142857142857,6,Unknown
61.0,411.2622950819672,662.5573770491803,30.59016393442623,6,Unknown
81.0,410.283950617284,287.95061728395063,30.271604938271604,7,Unknown
48.0,410.5,461.0416666666667,30.0,5,Breast cancer cells
196.0,409.8673469387755,327.44897959183675,31.255102040816325,7,Unknown
203.0,410.9458128078818,279.76354679802955,30.91625615763547,7,Unknown
91.0,408.13186813186815,851.8791208791209,30.10989010989011,3,Unknown
335.0,406.23880597014926,624.7044776119403,31.38507462686567,12,Fibroblasts
58.0,406.9310344827586,268.2931034482759,30.310344827586206,0,Unknown
153.0,405.66013071895424,559.6405228758169,30.705882352941178,11,Unknown
50.0,404.84,788.32,30.56,7,Unknown
123.0,404.9674796747967,501.9918699186992,31.089430894308943,5,Breast cancer cells
52.0,402.0,848.2307692307693,30.46153846153846,1,Unknown
229.0,400.3755458515284,821.1135371179039,31.27510917030568,7,Unknown
37.0,400.0,811.0,30.0,7,Unknown
45.0,398.68888888888887,863.6,30.0,8,Unknown
38.0,399.1315789473685,346.2368421052632,30.0,7,Unknown
162.0,397.8703703703704,748.925925925926,31.790123456790123,7,Unknown
130.0,398.0076923076923,457.2384615384616,30.523076923076925,5,Breast cancer cells
106.0,398.4528301886792,313.62264150943395,30.452830188679247,7,Unknown
108.0,396.72222222222223,403.3611111111111,30.75925925925926,6,Unknown
81.0,396.9506172839506,367.44444444444446,30.96296296296296,6,Unknown
24.0,395.25,843.5,30.0,1,Unknown
