,X,Y,Z,Clusters,Cells
15643,498.38392857142856,239.1517857142857,46.642857142857146,7,Unknown
15644,495.3233082706767,778.4887218045113,49.714285714285715,7,Unknown
15645,495.1875,282.5625,48.8125,1,Unknown
15646,492.6792452830189,640.3820754716982,48.113207547169814,6,"Breast cancer cells (PanCK, GATA3)"
15647,492.71844660194176,252.5242718446602,47.49514563106796,1,Unknown
15648,491.0975609756098,558.2926829268292,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15649,492.0,223.32,48.0,1,Unknown
15650,491.2448979591837,319.7959183673469,46.775510204081634,0,Some T cells (CD3)
15651,491.2857142857143,309.8775510204082,48.0,0,Some T cells (CD3)
15652,489.46067415730334,614.2022471910112,48.80898876404494,6,"Breast cancer cells (PanCK, GATA3)"
15653,488.53125,576.84375,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15654,488.5860465116279,490.8883720930232,48.33488372093024,6,"Breast cancer cells (PanCK, GATA3)"
15655,488.2837837837838,519.918918918919,49.24324324324324,10,"Potentially breast cancer (PanCK, GATA3)"
15656,488.75735294117646,236.14705882352945,48.02941176470589,1,Unknown
15657,487.2244897959184,892.1836734693877,48.02721088435374,1,Unknown
15658,486.87179487179486,541.1794871794872,47.69230769230769,10,"Potentially breast cancer (PanCK, GATA3)"
15659,484.4565217391304,657.4347826086956,48.46376811594203,4,Potentially fibroblasts (fibronectin)
15660,484.3888888888889,607.1388888888889,48.22222222222222,6,"Breast cancer cells (PanCK, GATA3)"
15661,482.2561403508772,553.3508771929825,48.98245614035088,6,"Breast cancer cells (PanCK, GATA3)"
15662,483.5,246.07608695652172,47.65217391304348,5,Unknown
15663,482.7217391304348,776.7739130434783,48.243478260869566,7,Unknown
15664,482.66037735849056,330.3207547169811,46.41509433962264,1,Unknown
15665,482.5189873417722,312.873417721519,48.48101265822785,0,Some T cells (CD3)
15666,481.95238095238096,567.6507936507936,47.42857142857143,6,"Breast cancer cells (PanCK, GATA3)"
15667,481.55555555555554,598.7333333333333,49.333333333333336,6,"Breast cancer cells (PanCK, GATA3)"
15668,479.2075471698113,369.0943396226415,48.20125786163521,9,Potentially fibroblasts (fibronectin)
15669,479.5616438356165,236.6027397260274,48.32876712328766,1,Unknown
15670,477.4366197183099,701.2112676056338,49.74647887323944,11,Potentional fibroblasts (fibronectin)
15671,478.22222222222223,296.34444444444443,48.4,5,Unknown
15672,476.3333333333333,749.8888888888889,48.0,7,Unknown
15673,475.0380434782609,263.6521739130435,48.73913043478261,5,Unknown
15674,474.04545454545456,776.469696969697,47.878787878787875,5,Unknown
15675,473.9583333333333,418.8541666666667,49.0,9,Potentially fibroblasts (fibronectin)
15676,472.26,305.82,47.12,0,Some T cells (CD3)
15677,471.3333333333333,591.1904761904761,48.95238095238094,6,"Breast cancer cells (PanCK, GATA3)"
15678,471.1896551724138,475.82758620689657,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15679,470.02758620689656,465.6,49.02068965517242,4,Potentially fibroblasts (fibronectin)
15680,470.123595505618,728.2022471910112,46.42696629213483,5,Unknown
15681,470.6,453.6833333333333,46.4,4,Potentially fibroblasts (fibronectin)
15682,469.1538461538461,800.7692307692307,46.989010989010985,7,Unknown
15683,469.5833333333333,358.7333333333333,47.133333333333326,4,Potentially fibroblasts (fibronectin)
15684,468.0833333333333,886.0277777777778,48.0,16,Macrophages (CD68)
15685,468.6428571428572,580.3061224489796,49.06122448979592,6,"Breast cancer cells (PanCK, GATA3)"
15686,467.6047904191617,553.5389221556886,47.92814371257485,6,"Breast cancer cells (PanCK, GATA3)"
15687,467.4266666666667,511.8666666666667,48.853333333333325,6,"Breast cancer cells (PanCK, GATA3)"
15688,467.2282608695652,650.0815217391304,48.41304347826087,4,Potentially fibroblasts (fibronectin)
15689,466.1049723756906,250.17127071823205,48.044198895027634,14,"Potentially malignant cells (CD34, Podoplanin)"
15690,464.7647058823529,240.25882352941176,48.23529411764706,1,Unknown
15691,463.6666666666667,858.8395061728395,47.11111111111112,1,Unknown
15692,460.9468085106383,518.1808510638298,48.17021276595744,6,"Breast cancer cells (PanCK, GATA3)"
15693,459.9655172413793,270.2068965517241,48.0,5,Unknown
15694,458.2040816326531,468.6122448979592,46.857142857142854,6,"Breast cancer cells (PanCK, GATA3)"
15695,459.45,388.7125,46.75,9,Potentially fibroblasts (fibronectin)
15696,457.9861111111111,256.5740740740741,48.51851851851852,14,"Potentially malignant cells (CD34, Podoplanin)"
15697,455.3870967741936,625.6064516129032,47.251612903225805,6,"Breast cancer cells (PanCK, GATA3)"
15698,453.13675213675214,893.0598290598291,47.41880341880342,8,Unknown
15699,452.8730158730159,424.1428571428572,49.142857142857146,9,Potentially fibroblasts (fibronectin)
15700,452.8360655737705,265.21311475409834,50.032786885245905,5,Unknown
15701,453.1450381679389,235.27480916030532,47.96946564885496,1,Unknown
15702,451.4202898550725,522.1739130434783,46.492753623188406,6,"Breast cancer cells (PanCK, GATA3)"
15703,450.43382352941177,856.5147058823529,47.647058823529406,5,Unknown
15704,452.0348837209302,505.7558139534884,47.44186046511628,6,"Breast cancer cells (PanCK, GATA3)"
15705,451.0342465753425,451.6986301369863,45.68493150684932,6,"Breast cancer cells (PanCK, GATA3)"
15706,450.1538461538461,480.97435897435895,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15707,448.81366459627327,553.3850931677018,47.254658385093165,10,"Potentially breast cancer (PanCK, GATA3)"
15708,448.7894736842105,334.4956140350877,46.50877192982456,0,Some T cells (CD3)
15709,446.4811320754717,517.0471698113207,49.698113207547166,6,"Breast cancer cells (PanCK, GATA3)"
15710,446.44769874476987,411.1924686192469,47.36401673640167,2,Potentially fibroblasts (fibronectin)
15711,446.64516129032256,385.3709677419355,48.0,9,Potentially fibroblasts (fibronectin)
15712,446.259842519685,591.7874015748032,47.84251968503938,6,"Breast cancer cells (PanCK, GATA3)"
15713,446.0681818181818,250.63636363636363,48.0,8,Unknown
15714,441.4117647058824,578.6235294117647,47.247058823529414,6,"Breast cancer cells (PanCK, GATA3)"
15715,440.6282722513089,665.6806282722513,48.90052356020942,9,Potentially fibroblasts (fibronectin)
15716,439.6859504132232,808.9090909090909,47.53719008264462,0,Some T cells (CD3)
15717,439.2450331125828,234.7483443708609,48.026490066225165,1,Unknown
15718,437.88,722.8,48.96,2,Potentially fibroblasts (fibronectin)
15719,437.3136363636364,608.1636363636363,48.10909090909091,6,"Breast cancer cells (PanCK, GATA3)"
15720,436.11764705882354,338.16339869281046,47.895424836601315,0,Some T cells (CD3)
15721,435.9112903225807,521.25,46.70967741935484,10,"Potentially breast cancer (PanCK, GATA3)"
15722,435.6727272727273,758.2363636363636,46.83636363636363,5,Unknown
15723,435.08527131782944,616.2480620155038,48.65116279069768,6,"Breast cancer cells (PanCK, GATA3)"
15724,435.18888888888887,277.06666666666666,47.022222222222226,0,Some T cells (CD3)
15725,434.0958904109589,776.554794520548,47.75342465753425,0,Some T cells (CD3)
15726,434.2173913043478,678.8840579710145,49.19806763285024,2,Potentially fibroblasts (fibronectin)
15727,432.5677083333333,595.1145833333334,48.104166666666664,6,"Breast cancer cells (PanCK, GATA3)"
15728,431.3285714285714,569.3142857142857,46.114285714285714,6,"Breast cancer cells (PanCK, GATA3)"
15729,431.6190476190476,317.6428571428572,48.19047619047619,0,Some T cells (CD3)
15730,432.9937106918239,833.3522012578617,46.44025157232704,0,Some T cells (CD3)
15731,432.0,645.5526315789474,48.0,11,Potentional fibroblasts (fibronectin)
15732,428.9029126213592,262.6067961165049,46.427184466019426,1,Unknown
15733,429.96875,444.3541666666667,49.25,11,Potentional fibroblasts (fibronectin)
15734,429.4491525423729,364.7542372881356,48.3728813559322,9,Potentially fibroblasts (fibronectin)
15735,428.2347826086957,872.5565217391304,48.55652173913043,1,Unknown
15736,427.52,379.66,48.64,2,Potentially fibroblasts (fibronectin)
15737,428.3928571428572,579.1071428571429,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15738,428.1485148514852,850.1980198019802,47.76237623762376,0,Some T cells (CD3)
15739,424.84615384615387,859.025641025641,49.43589743589744,1,Unknown
15740,426.1653543307087,322.86614173228344,49.07086614173228,0,Some T cells (CD3)
15741,422.1549295774648,852.8732394366198,49.23943661971831,0,Some T cells (CD3)
15742,422.0612244897959,502.55102040816325,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15743,421.32,369.68,48.0,11,Potentional fibroblasts (fibronectin)
15744,420.6528925619835,573.0,48.46280991735538,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
15745,421.2982456140351,264.43859649122805,48.98245614035088,5,Unknown
15746,420.4935064935065,874.3571428571429,47.97402597402598,1,Unknown
15747,420.49640287769785,227.5539568345324,48.057553956834525,1,Unknown
15748,418.7130434782609,549.0173913043478,47.51304347826086,6,"Breast cancer cells (PanCK, GATA3)"
15749,419.9285714285714,287.23015873015873,46.57142857142857,0,Some T cells (CD3)
15750,417.9333333333333,595.9333333333333,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15751,417.6861313868613,311.6788321167883,48.029197080291965,0,Some T cells (CD3)
15752,416.3037974683545,356.45569620253167,49.46835443037974,7,Unknown
15753,414.8125,323.71875,48.0,0,Some T cells (CD3)
15754,412.7951807228916,846.7831325301205,48.963855421686745,0,Some T cells (CD3)
15755,411.8456375838926,388.5570469798658,46.04026845637584,9,Potentially fibroblasts (fibronectin)
15756,410.6827586206896,257.39310344827584,48.27586206896552,1,Unknown
15757,409.9428571428571,594.0571428571428,48.266666666666666,6,"Breast cancer cells (PanCK, GATA3)"
15758,409.212962962963,514.9166666666666,46.51851851851852,6,"Breast cancer cells (PanCK, GATA3)"
15759,409.0511363636364,860.5625,47.88636363636363,1,Unknown
15760,407.18125,481.00625,48.55,6,"Breast cancer cells (PanCK, GATA3)"
15761,406.746835443038,288.67088607594934,49.265822784810126,11,Potentional fibroblasts (fibronectin)
15762,407.0057803468208,642.6184971098265,47.421965317919074,4,Potentially fibroblasts (fibronectin)
15763,406.9007092198581,635.6099290780141,49.84397163120568,11,Potentional fibroblasts (fibronectin)
15764,404.65625,304.921875,49.0,0,Some T cells (CD3)
15765,405.05263157894734,339.7894736842105,47.01754385964912,7,Unknown
15766,404.4666666666666,669.3333333333334,48.0,11,Potentional fibroblasts (fibronectin)
15767,400.8064516129032,360.258064516129,48.0,9,Potentially fibroblasts (fibronectin)
15768,401.0919540229885,286.264367816092,46.942528735632195,7,Unknown
15769,399.9032258064516,333.44239631336404,46.525345622119815,7,Unknown
15770,397.3333333333333,575.5111111111111,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15771,396.61538461538464,853.1538461538462,48.0,5,Unknown
15772,393.2830188679245,388.622641509434,48.679245283018865,11,Potentional fibroblasts (fibronectin)
15773,391.0,629.2376237623762,48.0,11,Potentional fibroblasts (fibronectin)
15774,390.5396825396825,532.3968253968254,47.11111111111112,6,"Breast cancer cells (PanCK, GATA3)"
15775,389.5,617.5,48.0,4,Potentially fibroblasts (fibronectin)
15776,387.65432098765433,439.1666666666667,47.65432098765432,17,Cytotoxic T cells (CD8a)
15777,388.4193548387097,345.1935483870968,48.516129032258064,2,Potentially fibroblasts (fibronectin)
15778,386.06666666666666,387.4666666666666,48.7111111111111,11,Potentional fibroblasts (fibronectin)
15779,386.6940298507463,265.7164179104478,48.4179104477612,7,Unknown
15780,384.6774193548387,847.4516129032259,49.29032258064516,0,Some T cells (CD3)
15781,384.1940298507463,817.3283582089553,46.2686567164179,0,Some T cells (CD3)
15782,385.3351063829787,788.6808510638298,47.02127659574468,5,Unknown
15783,386.32941176470587,494.4764705882353,45.435294117647054,6,"Breast cancer cells (PanCK, GATA3)"
15784,384.31851851851854,238.34074074074076,48.11851851851852,1,Unknown
15785,384.05,278.725,48.0,0,Some T cells (CD3)
15786,382.71794871794873,308.2307692307692,48.0,0,Some T cells (CD3)
15787,381.7959183673469,699.530612244898,47.3469387755102,11,Potentional fibroblasts (fibronectin)
15788,380.7857142857143,269.18367346938777,48.81632653061224,1,Unknown
15789,378.7932960893855,628.5474860335196,45.74301675977654,11,Potentional fibroblasts (fibronectin)
15790,378.780303030303,622.0909090909091,48.090909090909086,11,Potentional fibroblasts (fibronectin)
15791,381.4649446494465,476.34317343173433,47.74907749077491,6,"Breast cancer cells (PanCK, GATA3)"
15792,375.030303030303,533.939393939394,46.21212121212122,6,"Breast cancer cells (PanCK, GATA3)"
15793,377.3170731707317,438.8536585365854,48.0,4,Potentially fibroblasts (fibronectin)
15794,375.875,368.7321428571428,48.57142857142857,9,Potentially fibroblasts (fibronectin)
15795,374.31517509727627,355.011673151751,48.8715953307393,2,Potentially fibroblasts (fibronectin)
15796,376.6236559139785,337.6935483870968,48.53763440860215,0,Some T cells (CD3)
15797,370.4921465968586,817.717277486911,47.45549738219896,0,Some T cells (CD3)
15798,369.87619047619046,424.247619047619,47.23809523809524,11,Potentional fibroblasts (fibronectin)
15799,368.8541666666667,667.0625,46.416666666666664,11,Potentional fibroblasts (fibronectin)
15800,368.8070175438597,691.9473684210526,49.26315789473684,7,Unknown
15801,367.95238095238096,516.4047619047619,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15802,368.3063063063063,399.4774774774775,48.64864864864864,11,Potentional fibroblasts (fibronectin)
15803,366.7083333333333,338.6458333333333,48.0,0,Some T cells (CD3)
15804,365.72549019607845,307.72549019607845,48.0,7,Unknown
15805,366.4678899082569,264.5779816513761,48.036697247706414,1,Unknown
15806,364.75,740.7045454545455,48.81818181818183,5,Unknown
15807,364.86567164179104,591.179104477612,47.1044776119403,13,B cells (CD20)
15808,365.1117647058824,455.7529411764706,48.61176470588235,4,Potentially fibroblasts (fibronectin)
15809,363.3658536585366,716.7317073170732,48.0,0,Some T cells (CD3)
15810,365.23152709359607,526.9507389162561,46.73891625615764,6,"Breast cancer cells (PanCK, GATA3)"
15811,362.8666666666667,280.9166666666667,46.866666666666674,5,Unknown
15812,360.64367816091954,625.3333333333334,49.517241379310335,2,Potentially fibroblasts (fibronectin)
15813,361.3974358974359,269.6730769230769,47.23076923076923,1,Unknown
15814,358.4342105263158,437.39473684210526,49.0,9,Potentially fibroblasts (fibronectin)
15815,359.1904761904762,293.5416666666667,46.5,7,Unknown
15816,358.52702702702703,256.69594594594594,48.054054054054056,8,Unknown
15817,355.1230769230769,552.776923076923,46.33846153846154,6,"Breast cancer cells (PanCK, GATA3)"
15818,354.03921568627453,635.4117647058823,48.0,11,Potentional fibroblasts (fibronectin)
15819,354.6397058823529,582.3308823529412,47.61764705882353,13,B cells (CD20)
15820,355.13235294117646,790.5735294117648,49.11764705882353,0,Some T cells (CD3)
15821,354.1894736842105,736.421052631579,47.07368421052632,5,Unknown
15822,353.6170212765957,339.51063829787233,48.0,0,Some T cells (CD3)
15823,353.5753424657534,770.7808219178082,46.904109589041106,0,Some T cells (CD3)
15824,352.4,702.7555555555556,48.0,9,Potentially fibroblasts (fibronectin)
15825,353.3246753246753,475.3376623376623,46.38961038961038,6,"Breast cancer cells (PanCK, GATA3)"
15826,351.57142857142856,575.8721804511279,46.94736842105263,13,B cells (CD20)
15827,352.0169491525424,425.3559322033898,48.033898305084755,11,Potentional fibroblasts (fibronectin)
15828,351.7692307692308,392.3509615384616,45.67307692307692,9,Potentially fibroblasts (fibronectin)
15829,350.7916666666667,643.1666666666666,48.0,11,Potentional fibroblasts (fibronectin)
15830,349.5405405405405,331.8243243243243,47.78378378378378,0,Some T cells (CD3)
15831,348.7894736842105,692.2,46.189473684210526,5,Unknown
15832,348.06666666666666,480.22222222222223,49.2888888888889,6,"Breast cancer cells (PanCK, GATA3)"
15833,348.493670886076,351.2278481012658,47.59493670886076,0,Some T cells (CD3)
15834,348.7752808988764,268.03370786516854,47.235955056179776,1,Unknown
15835,347.7083333333333,814.8333333333334,49.22222222222222,0,Some T cells (CD3)
15836,347.1666666666667,678.7738095238095,46.80952380952381,7,Unknown
15837,347.04761904761904,542.952380952381,48.0,6,"Breast cancer cells (PanCK, GATA3)"
15838,345.6862745098039,291.7843137254902,48.11764705882353,5,Unknown
15839,344.14,230.38,48.08,18,Unknown
15840,343.25925925925924,358.7407407407408,46.51851851851852,9,Potentially fibroblasts (fibronectin)
15841,340.5844155844156,578.7922077922078,46.64935064935066,11,Potentional fibroblasts (fibronectin)
15842,340.6639344262295,506.9754098360656,46.29508196721312,6,"Breast cancer cells (PanCK, GATA3)"
15843,339.9130434782609,278.0144927536232,48.927536231884055,1,Unknown
15844,339.3728813559322,798.8050847457627,47.559322033898304,0,Some T cells (CD3)
15845,338.9166666666667,295.19444444444446,48.0,5,Unknown
15846,338.53333333333336,678.5925925925926,47.614814814814814,12,MMP9 High cells
15847,336.0444444444444,671.4888888888889,48.8,12,MMP9 High cells
15848,334.88607594936707,513.8101265822785,49.51898734177215,6,"Breast cancer cells (PanCK, GATA3)"
15849,335.4313725490196,324.6862745098039,49.09803921568628,0,Some T cells (CD3)
15850,332.84615384615387,790.8974358974359,48.0,0,Some T cells (CD3)
15851,334.36486486486484,735.1486486486486,47.891891891891895,0,Some T cells (CD3)
15852,332.3896103896104,537.6103896103896,46.8051948051948,6,"Breast cancer cells (PanCK, GATA3)"
15853,333.0689655172414,350.7758620689655,46.96551724137931,5,Unknown
15854,331.2,732.2888888888889,48.88888888888888,0,Some T cells (CD3)
15855,331.9264705882353,705.2794117647059,47.411764705882355,5,Unknown
15856,330.375,729.25,49.416666666666664,0,Some T cells (CD3)
15857,330.6184210526316,317.9078947368421,48.63157894736842,0,Some T cells (CD3)
15858,330.04545454545456,435.3522727272728,47.909090909090914,2,Potentially fibroblasts (fibronectin)
15859,328.1636363636364,743.4454545454546,48.25454545454546,0,Some T cells (CD3)
15860,327.86538461538464,237.6346153846154,47.07692307692308,7,Unknown
15861,326.0241935483871,387.8225806451613,47.38709677419355,2,Potentially fibroblasts (fibronectin)
15862,326.2,608.15,49.05,11,Potentional fibroblasts (fibronectin)
15863,326.2564102564103,333.15384615384613,48.0,4,Potentially fibroblasts (fibronectin)
15864,325.9553571428572,688.0,49.214285714285715,5,Unknown
15865,324.05263157894734,479.5,46.52631578947368,4,Potentially fibroblasts (fibronectin)
15866,325.3666666666667,418.9866666666667,47.68,11,Potentional fibroblasts (fibronectin)
15867,323.3333333333333,369.6833333333333,49.06666666666667,7,Unknown
15868,320.719298245614,463.05263157894734,47.01754385964912,4,Potentially fibroblasts (fibronectin)
15869,320.32758620689657,657.2241379310345,48.0,11,Potentional fibroblasts (fibronectin)
15870,320.4673913043478,316.8695652173913,46.34782608695652,0,Some T cells (CD3)
15871,319.61538461538464,803.6384615384616,48.215384615384615,5,Unknown
15872,319.2898550724637,788.3333333333334,46.84057971014493,3,Unknown
15873,319.18125,505.58125,47.9,4,Potentially fibroblasts (fibronectin)
15874,318.06962025316454,241.9240506329114,48.37974683544304,18,Unknown
15875,316.4222222222222,344.5111111111111,48.0,11,Potentional fibroblasts (fibronectin)
15876,314.2173913043478,534.5760869565217,48.608695652173914,4,Potentially fibroblasts (fibronectin)
15877,313.8712121212121,455.31060606060606,48.39393939393939,11,Potentional fibroblasts (fibronectin)
15878,311.6829268292683,695.6341463414634,48.0,0,Some T cells (CD3)
15879,311.05732484076435,748.4076433121019,47.159235668789805,0,Some T cells (CD3)
15880,310.4230769230769,580.1538461538462,46.666666666666664,11,Potentional fibroblasts (fibronectin)
15881,308.23,703.09,46.36,0,Some T cells (CD3)
15882,308.57142857142856,570.8163265306123,48.0,11,Potentional fibroblasts (fibronectin)
15883,305.7454545454545,649.3545454545455,49.56363636363636,11,Potentional fibroblasts (fibronectin)
15884,306.944,525.752,48.128,4,Potentially fibroblasts (fibronectin)
15885,305.0258620689655,462.0172413793104,47.55172413793103,4,Potentially fibroblasts (fibronectin)
15886,303.8245614035088,346.859649122807,46.59649122807018,2,Potentially fibroblasts (fibronectin)
15887,303.43636363636364,622.8242424242425,48.218181818181826,2,Potentially fibroblasts (fibronectin)
15888,299.82706766917295,747.0526315789474,48.06015037593985,0,Some T cells (CD3)
15889,299.22535211267603,707.8098591549295,47.46478873239437,0,Some T cells (CD3)
15890,298.9631901840491,596.7546012269938,48.319018404907986,11,Potentional fibroblasts (fibronectin)
15891,297.63440860215053,771.6559139784946,47.913978494623656,3,Unknown
15892,297.05384615384617,541.3461538461538,48.0,11,Potentional fibroblasts (fibronectin)
15893,295.63157894736844,668.6140350877193,46.45614035087719,11,Potentional fibroblasts (fibronectin)
15894,293.49056603773585,421.6415094339623,47.094339622641506,11,Potentional fibroblasts (fibronectin)
15895,293.69072164948454,436.659793814433,48.16494845360825,11,Potentional fibroblasts (fibronectin)
15896,292.7283950617284,698.641975308642,47.45679012345679,5,Unknown
15897,291.59090909090907,469.4772727272728,48.696969696969695,11,Potentional fibroblasts (fibronectin)
15898,292.56666666666666,442.25555555555553,46.577777777777776,11,Potentional fibroblasts (fibronectin)
15899,290.8723404255319,519.3191489361702,48.0,11,Potentional fibroblasts (fibronectin)
15900,286.5,354.8235294117647,48.0,8,Unknown
15901,286.9423076923077,652.9615384615385,48.46153846153847,11,Potentional fibroblasts (fibronectin)
15902,284.875,683.4027777777778,48.44444444444444,5,Unknown
15903,284.54487179487177,675.0,46.64102564102564,9,Potentially fibroblasts (fibronectin)
15904,283.94666666666666,667.44,49.653333333333336,2,Potentially fibroblasts (fibronectin)
15905,281.4890510948905,586.4452554744526,47.64963503649635,11,Potentional fibroblasts (fibronectin)
15906,862.6086956521739,587.5217391304348,44.0,1,Unknown
15907,820.9540229885057,407.2988505747126,45.931034482758626,7,Unknown
15908,809.7692307692307,509.5384615384616,45.73076923076923,7,Unknown
15909,743.5764705882353,745.1764705882352,47.05882352941177,7,Unknown
15910,742.0737704918033,524.7131147540983,45.377049180327866,5,Unknown
15911,737.4121212121212,403.8727272727273,46.86060606060607,0,Some T cells (CD3)
15912,731.3672566371681,390.9026548672566,48.530973451327434,1,Unknown
15913,722.5555555555555,745.1703703703704,45.659259259259265,5,Unknown
15914,715.2469879518072,759.7530120481928,46.36144578313253,5,Unknown
15915,693.886524822695,678.2411347517731,45.84397163120568,1,Unknown
15916,692.6116071428571,748.5669642857143,45.732142857142854,5,Unknown
15917,687.4473684210526,362.9868421052632,45.578947368421055,7,Unknown
15918,680.8423423423424,773.1306306306307,47.42342342342342,5,Unknown
15919,677.5505617977528,756.7303370786517,47.235955056179776,5,Unknown
15920,658.6666666666666,380.1818181818182,46.18181818181817,5,Unknown
15921,645.5051020408164,562.4489795918367,47.69387755102041,4,Potentially fibroblasts (fibronectin)
15922,645.2857142857143,330.37301587301585,45.17460317460318,1,Unknown
15923,645.4269662921348,756.8202247191011,45.93258426966292,0,Some T cells (CD3)
15924,642.4494382022472,763.2696629213483,46.06741573033708,5,Unknown
15925,634.9017857142857,352.1517857142857,46.0,5,Unknown
15926,622.6538461538462,718.1474358974359,46.56410256410256,4,Potentially fibroblasts (fibronectin)
15927,621.1029900332226,611.358803986711,46.27242524916944,13,B cells (CD20)
15928,615.4811320754717,591.9150943396227,46.113207547169814,4,Potentially fibroblasts (fibronectin)
15929,611.4148936170212,801.7765957446809,45.744680851063826,7,Unknown
15930,610.9142857142857,580.9333333333333,45.56190476190476,4,Potentially fibroblasts (fibronectin)
15931,605.1165048543689,621.3980582524272,46.213592233009706,4,Potentially fibroblasts (fibronectin)
15932,602.68359375,286.765625,44.125,5,Unknown
15933,594.8761061946902,352.98230088495575,45.48672566371682,7,Unknown
15934,594.3768115942029,341.0289855072464,47.072463768115945,5,Unknown
15935,587.4756097560976,385.2317073170732,45.90243902439025,2,Potentially fibroblasts (fibronectin)
15936,584.8818181818182,449.6636363636364,45.67272727272727,4,Potentially fibroblasts (fibronectin)
15937,574.2797202797203,637.6153846153846,46.40559440559441,4,Potentially fibroblasts (fibronectin)
15938,566.9130434782609,742.6847826086956,45.04347826086956,0,Some T cells (CD3)
15939,567.6486486486486,492.5495495495496,44.828828828828826,10,"Potentially breast cancer (PanCK, GATA3)"
15940,566.9124423963134,761.0138248847926,47.04147465437788,5,Unknown
15941,551.9447004608295,575.8663594470046,46.23041474654378,10,"Potentially breast cancer (PanCK, GATA3)"
15942,547.1136363636364,733.9090909090909,45.090909090909086,0,Some T cells (CD3)
15943,543.2971887550201,482.0883534136546,45.333333333333336,6,"Breast cancer cells (PanCK, GATA3)"
15944,538.3489932885906,774.2953020134228,45.79865771812081,0,Some T cells (CD3)
15945,531.34375,575.0375,46.55,6,"Breast cancer cells (PanCK, GATA3)"
15946,527.775,614.9916666666667,46.96666666666667,6,"Breast cancer cells (PanCK, GATA3)"
15947,524.2597402597403,679.0519480519481,45.35064935064934,11,Potentional fibroblasts (fibronectin)
15948,521.7083333333334,585.075,46.1,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
15949,519.8958333333334,565.1041666666666,47.0,6,"Breast cancer cells (PanCK, GATA3)"
15950,514.7460317460317,808.2698412698413,45.58730158730158,12,MMP9 High cells
15951,514.3515625,589.9921875,46.53125,6,"Breast cancer cells (PanCK, GATA3)"
15952,512.8536585365854,611.4146341463414,45.48780487804878,6,"Breast cancer cells (PanCK, GATA3)"
15953,511.77073170731705,753.4292682926829,48.72195121951219,10,"Potentially breast cancer (PanCK, GATA3)"
15954,510.06410256410254,619.5384615384615,44.92307692307692,6,"Breast cancer cells (PanCK, GATA3)"
15955,508.3908045977012,626.1724137931035,45.83908045977011,6,"Breast cancer cells (PanCK, GATA3)"
15956,505.88524590163934,473.1967213114754,46.032786885245905,4,Potentially fibroblasts (fibronectin)
15957,503.4594594594595,286.4054054054054,45.57837837837838,7,Unknown
15958,501.2923976608187,760.906432748538,45.40350877192982,5,Unknown
15959,499.1929824561403,467.3859649122807,46.666666666666664,4,Potentially fibroblasts (fibronectin)
15960,500.88082901554407,576.2176165803108,46.40414507772021,6,"Breast cancer cells (PanCK, GATA3)"
15961,491.3641304347826,471.9184782608696,45.65217391304348,6,"Breast cancer cells (PanCK, GATA3)"
15962,488.6624203821656,451.0891719745223,47.0828025477707,4,Potentially fibroblasts (fibronectin)
15963,487.6966292134832,827.6516853932584,47.235955056179776,7,Unknown
15964,483.9178082191781,738.5616438356165,45.80821917808219,13,B cells (CD20)
15965,484.4313725490196,603.2549019607843,45.09803921568628,6,"Breast cancer cells (PanCK, GATA3)"
15966,482.2608695652174,594.304347826087,45.21739130434782,10,"Potentially breast cancer (PanCK, GATA3)"
15967,481.2371794871795,360.7628205128205,45.82051282051282,4,Potentially fibroblasts (fibronectin)
15968,477.3288288288288,830.7387387387388,47.31531531531532,7,Unknown
15969,475.5121951219512,570.1524390243902,45.48780487804878,6,"Breast cancer cells (PanCK, GATA3)"
15970,467.404109589041,625.7397260273973,46.43835616438356,6,"Breast cancer cells (PanCK, GATA3)"
15971,464.1304347826087,346.6014492753623,49.18840579710145,0,Some T cells (CD3)
15972,461.2512562814071,376.10552763819095,46.914572864321606,2,Potentially fibroblasts (fibronectin)
15973,460.8741721854304,592.8874172185431,45.98675496688742,6,"Breast cancer cells (PanCK, GATA3)"
15974,460.0,337.1904761904762,46.38095238095239,0,Some T cells (CD3)
15975,458.4134615384616,608.6346153846154,47.96153846153847,6,"Breast cancer cells (PanCK, GATA3)"
15976,452.8502673796792,810.5026737967914,46.80213903743316,7,Unknown
15977,453.4390243902439,327.1341463414634,46.48780487804878,0,Some T cells (CD3)
15978,449.5365853658537,385.2926829268293,46.14634146341464,2,Potentially fibroblasts (fibronectin)
15979,448.1421568627451,566.25,45.88235294117647,10,"Potentially breast cancer (PanCK, GATA3)"
15980,444.3271028037384,315.785046728972,46.13084112149533,1,Unknown
15981,442.905325443787,673.2603550295858,47.171597633136095,9,Potentially fibroblasts (fibronectin)
15982,443.1791666666667,370.67083333333335,46.31666666666667,2,Potentially fibroblasts (fibronectin)
