,Area,X,Y,Z,Clusters,Cells
9102,156.0,511.3012820512821,637.9807692307693,84.56410256410255,10,"Potentially breast cancer (PanCK, GATA3)"
9103,88.0,511.3522727272728,282.3181818181818,84.0,1,Unknown
9104,47.0,510.7659574468085,276.3829787234043,85.61702127659575,7,Unknown
9105,253.0,510.30830039525694,375.3241106719368,86.98814229249012,9,Potentially fibroblasts (fibronectin)
9106,34.0,507.52941176470586,608.1470588235294,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9107,118.0,509.4322033898305,395.0677966101695,86.67796610169492,9,Potentially fibroblasts (fibronectin)
9108,33.0,506.3030303030303,387.2121212121212,84.0,9,Potentially fibroblasts (fibronectin)
9109,148.0,505.6283783783784,311.7837837837838,83.08108108108108,5,Unknown
9110,233.0,503.6480686695279,714.0643776824035,82.16309012875537,9,Potentially fibroblasts (fibronectin)
9111,26.0,504.6538461538461,358.65384615384613,84.0,5,Unknown
9112,132.0,504.2121212121212,290.4166666666667,83.21212121212122,1,Unknown
9113,51.0,504.0196078431373,695.1372549019608,83.2156862745098,9,Potentially fibroblasts (fibronectin)
9114,52.0,504.75,462.5576923076923,84.23076923076923,4,Potentially fibroblasts (fibronectin)
9115,230.0,504.8304347826087,243.68695652173912,85.00869565217393,5,Unknown
9116,70.0,503.1,436.3571428571428,83.82857142857142,9,Potentially fibroblasts (fibronectin)
9117,29.0,503.2068965517241,403.0344827586207,84.0,2,Potentially fibroblasts (fibronectin)
9118,233.0,502.137339055794,570.7038626609442,85.59656652360515,6,"Breast cancer cells (PanCK, GATA3)"
9119,60.0,503.6,555.7166666666667,84.86666666666666,6,"Breast cancer cells (PanCK, GATA3)"
9120,141.0,503.20567375886526,326.87943262411346,84.25531914893617,5,Unknown
9121,118.0,501.6694915254237,264.9491525423729,83.83050847457628,7,Unknown
9122,100.0,499.89,459.47,85.48,4,Potentially fibroblasts (fibronectin)
9123,227.0,499.4405286343612,388.5814977973568,81.51541850220265,9,Potentially fibroblasts (fibronectin)
9124,47.0,500.3191489361702,344.5744680851064,84.0,5,Unknown
9125,109.0,497.8348623853211,724.9633027522935,85.6880733944954,9,Potentially fibroblasts (fibronectin)
9126,60.0,498.2,638.6,85.26666666666665,6,"Breast cancer cells (PanCK, GATA3)"
9127,70.0,498.25714285714287,486.6428571428572,85.31428571428572,6,"Breast cancer cells (PanCK, GATA3)"
9128,57.0,497.0175438596491,788.0175438596491,83.01754385964912,0,Some T cells (CD3)
9129,82.0,495.9268292682927,610.7926829268292,83.5609756097561,6,"Breast cancer cells (PanCK, GATA3)"
9130,102.0,492.9117647058824,866.2941176470588,84.66666666666667,8,Unknown
9131,79.0,492.6962025316456,538.0126582278481,84.10126582278481,6,"Breast cancer cells (PanCK, GATA3)"
9132,24.0,492.25,492.9166666666667,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9133,70.0,491.4857142857143,278.7857142857143,85.31428571428572,5,Unknown
9134,253.0,490.00395256916994,701.2450592885375,85.89723320158103,9,Potentially fibroblasts (fibronectin)
9135,78.0,491.0384615384616,440.1538461538461,83.33333333333331,9,Potentially fibroblasts (fibronectin)
9136,221.0,491.2579185520362,394.7963800904977,84.7420814479638,9,Potentially fibroblasts (fibronectin)
9137,61.0,489.88524590163934,740.8032786885246,84.78688524590164,5,Unknown
9138,24.0,490.5,476.5,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9139,74.0,489.2432432432432,273.43243243243245,84.43243243243244,1,Unknown
9140,153.0,488.87581699346407,404.202614379085,83.81699346405229,9,Potentially fibroblasts (fibronectin)
9141,168.0,488.7202380952381,842.9702380952381,84.09523809523812,1,Unknown
9142,145.0,488.5448275862069,758.8137931034482,83.75172413793103,9,Potentially fibroblasts (fibronectin)
9143,119.0,488.873949579832,573.6974789915967,85.54621848739494,6,"Breast cancer cells (PanCK, GATA3)"
9144,120.0,486.125,307.375,82.93333333333332,12,MMP9 High cells
9145,63.0,487.0,604.2857142857143,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9146,74.0,485.1081081081081,835.0405405405405,83.02702702702705,5,Unknown
9147,79.0,484.873417721519,780.2405063291139,82.17721518987344,0,Some T cells (CD3)
9148,124.0,485.11290322580646,643.0806451612904,84.29032258064515,10,"Potentially breast cancer (PanCK, GATA3)"
9149,128.0,482.9140625,900.1953125,84.15625,1,Unknown
9150,116.0,482.2844827586207,527.0,86.44827586206895,6,"Breast cancer cells (PanCK, GATA3)"
9151,45.0,481.77777777777777,473.24444444444447,84.8,6,"Breast cancer cells (PanCK, GATA3)"
9152,102.0,482.65686274509807,254.343137254902,85.72549019607843,5,Unknown
9153,87.0,479.5057471264368,649.5402298850574,84.0,10,"Potentially breast cancer (PanCK, GATA3)"
9154,76.0,478.55263157894734,309.05263157894734,83.8421052631579,5,Unknown
9155,57.0,477.5964912280702,706.0175438596491,83.50877192982456,11,Potentional fibroblasts (fibronectin)
9156,231.0,473.965367965368,813.5108225108225,83.79220779220779,0,Some T cells (CD3)
9157,51.0,475.05882352941177,374.6666666666667,84.62745098039215,4,Potentially fibroblasts (fibronectin)
9158,195.0,474.6,181.9897435897436,84.38974358974359,5,Unknown
9159,149.0,474.7718120805369,559.5503355704698,85.12751677852349,6,"Breast cancer cells (PanCK, GATA3)"
9160,28.0,475.1428571428572,520.8928571428571,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9161,127.0,473.5826771653543,475.3937007874016,84.31496062992126,10,"Potentially breast cancer (PanCK, GATA3)"
9162,149.0,470.3288590604027,643.0201342281879,83.89261744966443,6,"Breast cancer cells (PanCK, GATA3)"
9163,144.0,470.7291666666667,380.46527777777777,84.30555555555556,9,Potentially fibroblasts (fibronectin)
9164,117.0,470.2905982905983,322.12820512820514,85.05982905982906,0,Some T cells (CD3)
9165,295.0,468.6949152542373,519.1186440677966,81.89830508474576,6,"Breast cancer cells (PanCK, GATA3)"
9166,241.0,467.6182572614108,687.6058091286307,84.74688796680498,9,Potentially fibroblasts (fibronectin)
9167,139.0,466.726618705036,609.6187050359712,84.74820143884892,6,"Breast cancer cells (PanCK, GATA3)"
9168,181.0,466.22651933701655,590.6629834254144,83.49171270718232,6,"Breast cancer cells (PanCK, GATA3)"
9169,116.0,463.4655172413793,329.58620689655174,84.65517241379312,5,Unknown
9170,79.0,463.45569620253167,547.8607594936709,84.15189873417722,6,"Breast cancer cells (PanCK, GATA3)"
9171,173.0,461.21965317919074,797.2832369942197,84.8092485549133,7,Unknown
9172,27.0,460.4814814814815,262.8888888888889,84.0,1,Unknown
9173,219.0,458.675799086758,677.6118721461187,84.8219178082192,9,Potentially fibroblasts (fibronectin)
9174,114.0,459.5701754385965,579.1228070175439,85.2280701754386,6,"Breast cancer cells (PanCK, GATA3)"
9175,95.0,459.3578947368421,482.578947368421,82.52631578947368,6,"Breast cancer cells (PanCK, GATA3)"
9176,99.0,458.9090909090909,354.7070707070707,85.01010101010101,0,Some T cells (CD3)
9177,128.0,459.1953125,285.390625,83.625,0,Some T cells (CD3)
9178,46.0,458.8695652173913,364.0434782608696,84.0,9,Potentially fibroblasts (fibronectin)
9179,43.0,454.0232558139535,573.2558139534884,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9180,72.0,451.9583333333333,248.45833333333331,83.11111111111111,1,Unknown
9181,112.0,451.0357142857143,726.8571428571429,84.25,7,Unknown
9182,113.0,448.929203539823,713.7168141592921,82.69026548672566,2,Potentially fibroblasts (fibronectin)
9183,127.0,448.4409448818898,662.7322834645669,85.07086614173228,2,Potentially fibroblasts (fibronectin)
9184,214.0,448.7943925233645,589.3551401869158,83.79439252336448,6,"Breast cancer cells (PanCK, GATA3)"
9185,216.0,447.6574074074074,791.0185185185185,83.5925925925926,5,Unknown
9186,33.0,447.4242424242424,637.969696969697,84.0,8,Unknown
9187,189.0,445.7354497354497,772.6878306878307,82.37037037037037,0,Some T cells (CD3)
9188,429.0,444.7785547785548,684.3892773892774,81.71561771561771,9,Potentially fibroblasts (fibronectin)
9189,41.0,445.2439024390244,421.6829268292683,84.0,9,Potentially fibroblasts (fibronectin)
9190,294.0,447.28231292517006,323.24149659863946,80.0408163265306,0,Some T cells (CD3)
9191,49.0,445.265306122449,734.0408163265306,83.83673469387753,0,Some T cells (CD3)
9192,56.0,445.1071428571428,626.6428571428571,85.21428571428571,6,"Breast cancer cells (PanCK, GATA3)"
9193,134.0,445.53731343283584,405.4029850746269,84.98507462686567,9,Potentially fibroblasts (fibronectin)
9194,152.0,442.67763157894734,293.9078947368421,82.6842105263158,0,Some T cells (CD3)
9195,174.0,444.41954022988506,838.7816091954023,86.55172413793105,0,Some T cells (CD3)
9196,231.0,440.4155844155844,791.3506493506494,81.09090909090911,7,Unknown
9197,207.0,439.3671497584541,617.2753623188406,84.54106280193236,6,"Breast cancer cells (PanCK, GATA3)"
9198,184.0,439.48369565217394,568.7717391304348,84.08695652173913,6,"Breast cancer cells (PanCK, GATA3)"
9199,107.0,436.803738317757,526.1028037383178,83.10280373831776,6,"Breast cancer cells (PanCK, GATA3)"
9200,111.0,438.1081081081081,365.4954954954955,82.91891891891892,2,Potentially fibroblasts (fibronectin)
9201,147.0,438.6122448979592,270.9387755102041,83.15646258503402,5,Unknown
9202,28.0,433.7142857142857,852.5357142857143,84.0,5,Unknown
9203,66.0,434.1818181818182,455.469696969697,82.78787878787877,10,"Potentially breast cancer (PanCK, GATA3)"
9204,126.0,432.4285714285714,782.968253968254,84.38095238095237,5,Unknown
9205,97.0,433.0412371134021,505.8453608247423,83.5876288659794,6,"Breast cancer cells (PanCK, GATA3)"
9206,243.0,434.06995884773664,498.7160493827161,85.89300411522633,6,"Breast cancer cells (PanCK, GATA3)"
9207,113.0,432.3185840707965,698.1327433628319,82.97345132743364,9,Potentially fibroblasts (fibronectin)
9208,109.0,431.41284403669727,656.743119266055,86.1651376146789,2,Potentially fibroblasts (fibronectin)
9209,194.0,432.8298969072165,293.659793814433,84.30927835051547,0,Some T cells (CD3)
9210,44.0,430.8863636363636,400.3636363636364,84.0,9,Potentially fibroblasts (fibronectin)
9211,234.0,430.491452991453,606.6367521367522,86.01709401709401,6,"Breast cancer cells (PanCK, GATA3)"
9212,44.0,429.5,477.0,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9213,133.0,430.5864661654135,243.06766917293237,84.2406015037594,1,Unknown
9214,372.0,428.48655913978496,841.4166666666666,82.50537634408602,7,Unknown
9215,113.0,427.6194690265487,253.34513274336285,84.84955752212387,5,Unknown
9216,107.0,425.1121495327103,778.5327102803739,85.19626168224299,5,Unknown
9217,121.0,425.73553719008265,384.1570247933884,85.19008264462809,2,Potentially fibroblasts (fibronectin)
9218,171.0,423.1286549707602,412.32163742690057,83.60233918128657,9,Potentially fibroblasts (fibronectin)
9219,154.0,422.0584415584416,420.987012987013,82.83116883116884,2,Potentially fibroblasts (fibronectin)
9220,252.0,420.8015873015873,667.1587301587301,83.68253968253968,9,Potentially fibroblasts (fibronectin)
9221,49.0,420.9183673469388,457.16326530612247,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9222,73.0,420.47945205479454,606.945205479452,83.3972602739726,6,"Breast cancer cells (PanCK, GATA3)"
9223,99.0,419.3434343434344,233.989898989899,83.83838383838383,13,B cells (CD20)
9224,63.0,416.44444444444446,779.1904761904761,85.39682539682539,0,Some T cells (CD3)
9225,195.0,418.3948717948718,276.9641025641026,83.05641025641026,0,Some T cells (CD3)
9226,112.0,416.1517857142857,331.0267857142857,84.92857142857143,0,Some T cells (CD3)
9227,184.0,415.8967391304348,390.6467391304348,86.78260869565217,9,Potentially fibroblasts (fibronectin)
9228,43.0,413.9302325581396,522.0930232558139,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9229,137.0,412.4744525547445,735.7080291970802,83.53284671532846,0,Some T cells (CD3)
9230,296.0,411.8378378378378,287.8885135135135,77.21621621621621,0,Some T cells (CD3)
9231,211.0,411.4739336492891,558.3838862559242,85.85781990521328,6,"Breast cancer cells (PanCK, GATA3)"
9232,193.0,409.2279792746114,601.7668393782384,86.42487046632124,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
9233,173.0,410.6300578034682,469.7225433526012,84.11560693641619,6,"Breast cancer cells (PanCK, GATA3)"
9234,213.0,408.2863849765258,328.98591549295776,84.13145539906104,0,Some T cells (CD3)
9235,57.0,407.1754385964912,833.4912280701755,83.01754385964912,7,Unknown
9236,115.0,402.704347826087,379.9478260869565,84.24347826086957,9,Potentially fibroblasts (fibronectin)
9237,34.0,401.1470588235294,831.8823529411765,84.0,7,Unknown
9238,41.0,400.0975609756098,262.1463414634146,84.0,5,Unknown
9239,158.0,401.0,182.0506329113924,84.07594936708863,7,Unknown
9240,198.0,398.7373737373737,296.92424242424244,84.50505050505049,0,Some T cells (CD3)
9241,173.0,399.34104046242777,712.3121387283237,84.9942196531792,2,Potentially fibroblasts (fibronectin)
9242,74.0,398.9054054054054,680.4324324324324,83.24324324324324,9,Potentially fibroblasts (fibronectin)
9243,193.0,397.8082901554404,769.4041450777202,82.90155440414507,0,Some T cells (CD3)
9244,40.0,399.0,392.875,85.6,2,Potentially fibroblasts (fibronectin)
9245,30.0,395.4666666666666,845.1333333333333,84.0,5,Unknown
9246,216.0,396.5416666666667,600.5462962962963,83.14814814814817,6,"Breast cancer cells (PanCK, GATA3)"
9247,207.0,393.77777777777777,460.0676328502415,84.03864734299516,6,"Breast cancer cells (PanCK, GATA3)"
9248,96.0,394.4479166666667,344.9479166666667,85.79166666666667,0,Some T cells (CD3)
9249,129.0,394.8372093023256,327.37984496124034,85.2403100775194,0,Some T cells (CD3)
9250,107.0,392.0841121495327,477.5700934579439,85.83177570093459,6,"Breast cancer cells (PanCK, GATA3)"
9251,148.0,392.4054054054054,452.6216216216216,81.83783783783784,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
9252,132.0,391.18939393939394,499.719696969697,82.24242424242425,6,"Breast cancer cells (PanCK, GATA3)"
9253,258.0,388.7170542635659,408.4186046511628,82.18604651162791,9,Potentially fibroblasts (fibronectin)
9254,102.0,386.6470588235294,836.9509803921569,84.70588235294117,5,Unknown
9255,100.0,385.71,603.5,82.56,6,"Breast cancer cells (PanCK, GATA3)"
9256,134.0,387.17910447761193,546.7388059701492,87.25373134328356,6,"Breast cancer cells (PanCK, GATA3)"
9257,141.0,386.7021276595744,531.3049645390071,85.75886524822695,6,"Breast cancer cells (PanCK, GATA3)"
9258,91.0,386.2307692307692,227.26373626373623,84.0879120879121,8,Unknown
9259,221.0,382.75113122171945,813.1266968325792,84.1447963800905,0,Some T cells (CD3)
9260,87.0,382.6666666666667,760.5057471264367,84.45977011494253,0,Some T cells (CD3)
9261,46.0,382.5,463.32608695652175,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9262,132.0,380.74242424242425,399.43939393939394,82.66666666666667,9,Potentially fibroblasts (fibronectin)
9263,80.0,383.1875,220.975,84.0,8,Unknown
9264,250.0,381.528,784.816,86.512,0,Some T cells (CD3)
9265,109.0,379.6788990825688,597.2201834862385,84.11009174311927,6,"Breast cancer cells (PanCK, GATA3)"
9266,129.0,378.13953488372096,388.6511627906977,82.94573643410853,9,Potentially fibroblasts (fibronectin)
9267,159.0,377.811320754717,727.2704402515724,84.70440251572327,9,Potentially fibroblasts (fibronectin)
9268,38.0,377.92105263157896,455.8157894736842,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9269,121.0,378.4297520661157,218.0247933884297,84.0,1,Unknown
9270,93.0,375.4623655913978,393.0967741935484,83.56989247311827,9,Potentially fibroblasts (fibronectin)
9271,120.0,376.25,448.5416666666667,82.83333333333331,6,"Breast cancer cells (PanCK, GATA3)"
9272,27.0,374.1111111111111,381.8888888888889,84.0,9,Potentially fibroblasts (fibronectin)
9273,200.0,373.255,667.365,82.7,2,Potentially fibroblasts (fibronectin)
9274,138.0,375.536231884058,626.7101449275362,83.07246376811594,11,Potentional fibroblasts (fibronectin)
9275,130.0,373.5,469.24615384615385,84.0,6,"Breast cancer cells (PanCK, GATA3)"
9276,311.0,372.42122186495175,718.2861736334405,85.46623794212219,9,Potentially fibroblasts (fibronectin)
9277,151.0,370.682119205298,351.04635761589407,82.33112582781457,0,Some T cells (CD3)
9278,56.0,369.0178571428572,479.875,84.71428571428571,6,"Breast cancer cells (PanCK, GATA3)"
9279,177.0,369.5819209039548,826.1355932203389,81.5819209039548,0,Some T cells (CD3)
9280,174.0,368.2241379310345,534.4942528735633,85.70114942528735,6,"Breast cancer cells (PanCK, GATA3)"
9281,37.0,365.8378378378378,808.1621621621622,84.0,0,Some T cells (CD3)
9282,128.0,365.6171875,781.265625,84.375,0,Some T cells (CD3)
9283,119.0,364.4957983193277,759.8655462184873,84.16806722689076,0,Some T cells (CD3)
9284,98.0,365.6530612244898,221.0612244897959,84.0408163265306,19,Epithelial cells (E/P Cadherin)
9285,105.0,362.6095238095238,302.3142857142857,82.5904761904762,0,Some T cells (CD3)
9286,114.0,363.2017543859649,269.2368421052632,84.7719298245614,5,Unknown
9287,128.0,362.4765625,643.2890625,83.1875,9,Potentially fibroblasts (fibronectin)
9288,57.0,361.9298245614035,284.42105263157896,84.56140350877193,0,Some T cells (CD3)
9289,100.0,361.54,225.51,84.0,19,Epithelial cells (E/P Cadherin)
9290,74.0,361.6081081081081,188.59459459459455,83.51351351351352,7,Unknown
9291,80.0,363.8375,711.5,81.65,9,Potentially fibroblasts (fibronectin)
9292,69.0,358.17391304347825,770.6811594202899,82.4927536231884,0,Some T cells (CD3)
9293,194.0,356.95360824742266,696.8041237113403,84.63917525773196,9,Potentially fibroblasts (fibronectin)
9294,108.0,357.19444444444446,195.21296296296296,83.33333333333331,1,Unknown
9295,94.0,357.0531914893617,711.936170212766,82.93617021276596,9,Potentially fibroblasts (fibronectin)
9296,167.0,354.52694610778445,374.2215568862275,84.81437125748504,9,Potentially fibroblasts (fibronectin)
9297,124.0,354.508064516129,610.6612903225806,83.58064516129032,11,Potentional fibroblasts (fibronectin)
9298,156.0,352.8525641025641,181.8397435897436,83.74358974358974,7,Unknown
9299,130.0,349.65384615384613,287.3538461538462,82.55384615384614,0,Some T cells (CD3)
9300,128.0,349.671875,464.8046875,83.5625,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
9301,206.0,347.2281553398058,677.3883495145631,84.67961165048544,9,Potentially fibroblasts (fibronectin)
9302,261.0,348.2567049808429,348.0344827586207,85.10344827586208,9,Potentially fibroblasts (fibronectin)
9303,147.0,348.36054421768705,299.44897959183675,82.80272108843538,0,Some T cells (CD3)
9304,87.0,345.67816091954023,634.9080459770115,83.58620689655172,11,Potentional fibroblasts (fibronectin)
9305,63.0,345.07936507936506,645.7777777777778,84.0,9,Potentially fibroblasts (fibronectin)
9306,170.0,344.40588235294115,374.56470588235294,84.21176470588236,9,Potentially fibroblasts (fibronectin)
9307,98.0,340.5816326530612,430.3775510204082,84.9795918367347,9,Potentially fibroblasts (fibronectin)
9308,117.0,339.13675213675214,332.3760683760684,84.82051282051282,5,Unknown
9309,174.0,337.4310344827586,400.9827586206897,86.22988505747126,9,Potentially fibroblasts (fibronectin)
9310,155.0,337.43225806451613,716.5548387096774,82.60645161290323,17,Cytotoxic T cells (CD8a)
9311,146.0,337.3150684931507,630.8561643835617,85.20547945205479,11,Potentional fibroblasts (fibronectin)
9312,62.0,334.3709677419355,770.516129032258,85.2258064516129,5,Unknown
9313,182.0,333.7142857142857,600.7417582417582,83.73626373626372,17,Cytotoxic T cells (CD8a)
9314,161.0,330.0869565217391,759.695652173913,84.0248447204969,0,Some T cells (CD3)
9315,95.0,329.7263157894737,435.2526315789474,85.38947368421053,11,Potentional fibroblasts (fibronectin)
9316,143.0,329.15384615384613,334.8181818181818,83.6923076923077,0,Some T cells (CD3)
9317,56.0,329.80357142857144,276.0178571428572,85.14285714285714,5,Unknown
9318,172.0,329.2674418604651,681.2151162790698,83.83720930232559,9,Potentially fibroblasts (fibronectin)
9319,39.0,328.5128205128205,345.0,82.76923076923077,0,Some T cells (CD3)
9320,383.0,327.16187989556136,381.8146214099217,85.79634464751956,9,Potentially fibroblasts (fibronectin)
9321,83.0,326.0481927710844,742.6626506024096,84.81927710843374,9,Potentially fibroblasts (fibronectin)
9322,157.0,324.11464968152865,724.3821656050956,84.2547770700637,7,Unknown
9323,242.0,323.31404958677683,589.5661157024794,85.55371900826448,13,B cells (CD20)
9324,80.0,324.775,370.5875,85.1,4,Potentially fibroblasts (fibronectin)
9325,245.0,322.5795918367347,264.76326530612243,85.89387755102041,5,Unknown
9326,176.0,324.6818181818182,295.8636363636364,84.38636363636364,0,Some T cells (CD3)
9327,77.0,319.1818181818182,702.4155844155844,85.35064935064935,9,Potentially fibroblasts (fibronectin)
9328,180.0,317.8611111111111,509.9611111111111,84.26666666666665,12,MMP9 High cells
9329,126.0,316.3253968253968,307.8174603174603,84.66666666666667,0,Some T cells (CD3)
9330,182.0,313.7197802197802,647.4615384615385,82.96703296703296,11,Potentional fibroblasts (fibronectin)
9331,221.0,314.49321266968326,408.9366515837104,84.1628959276018,9,Potentially fibroblasts (fibronectin)
9332,80.0,313.025,445.4,82.45,11,Potentional fibroblasts (fibronectin)
9333,225.0,312.49333333333334,455.84,82.13333333333333,4,Potentially fibroblasts (fibronectin)
9334,178.0,307.4494382022472,686.3483146067416,86.2247191011236,9,Potentially fibroblasts (fibronectin)
9335,54.0,308.44444444444446,720.7777777777778,85.03703703703704,13,B cells (CD20)
9336,77.0,308.53246753246754,658.5064935064935,83.27272727272727,11,Potentional fibroblasts (fibronectin)
9337,61.0,308.0655737704918,564.688524590164,82.75409836065573,4,Potentially fibroblasts (fibronectin)
9338,125.0,308.432,263.448,84.992,16,Macrophages (CD68)
9339,59.0,306.7118644067797,744.3559322033898,84.0,13,B cells (CD20)
9340,51.0,305.9803921568628,388.5098039215686,84.70588235294117,9,Potentially fibroblasts (fibronectin)
9341,77.0,305.1168831168831,591.3376623376623,85.29870129870132,17,Cytotoxic T cells (CD8a)
9342,170.0,304.7,523.2647058823529,84.0,4,Potentially fibroblasts (fibronectin)
9343,226.0,303.853982300885,362.929203539823,86.31858407079646,9,Potentially fibroblasts (fibronectin)
9344,52.0,303.34615384615387,724.6346153846154,85.30769230769232,5,Unknown
9345,116.0,302.7413793103448,644.5862068965517,84.65517241379312,11,Potentional fibroblasts (fibronectin)
9346,84.0,301.3809523809524,621.5,85.57142857142857,11,Potentional fibroblasts (fibronectin)
9347,196.0,299.0051020408163,287.6530612244898,82.42857142857143,0,Some T cells (CD3)
9348,239.0,298.89121338912133,701.2008368200837,82.9958158995816,9,Potentially fibroblasts (fibronectin)
9349,34.0,297.1764705882353,716.5882352941177,84.0,9,Potentially fibroblasts (fibronectin)
9350,50.0,296.12,584.68,85.12,4,Potentially fibroblasts (fibronectin)
9351,76.0,295.8421052631579,495.92105263157896,84.36842105263156,4,Potentially fibroblasts (fibronectin)
9352,26.0,294.65384615384613,748.3461538461538,84.0,0,Some T cells (CD3)
9353,115.0,295.02608695652174,657.0608695652174,85.18260869565218,11,Potentional fibroblasts (fibronectin)
9354,77.0,295.3246753246753,403.68831168831167,83.53246753246754,11,Potentional fibroblasts (fibronectin)
9355,146.0,290.1232876712329,637.3698630136986,83.86301369863013,11,Potentional fibroblasts (fibronectin)
9356,46.0,290.5,703.1739130434783,84.0,9,Potentially fibroblasts (fibronectin)
9357,106.0,287.5188679245283,301.5377358490566,83.09433962264151,0,Some T cells (CD3)
9358,72.0,286.6111111111111,591.2916666666666,82.83333333333331,4,Potentially fibroblasts (fibronectin)
9359,81.0,286.5432098765432,448.7160493827161,84.79012345679013,2,Potentially fibroblasts (fibronectin)
9360,86.0,287.7325581395349,394.1744186046512,83.81395348837209,9,Potentially fibroblasts (fibronectin)
9361,153.0,284.37908496732024,465.3856209150327,86.37908496732027,9,Potentially fibroblasts (fibronectin)
9362,155.0,277.6709677419355,577.5806451612904,84.56774193548387,13,B cells (CD20)
9363,86.0,276.3488372093023,367.6162790697674,84.13953488372093,5,Unknown
9364,73.0,275.2054794520548,377.041095890411,85.20547945205479,2,Potentially fibroblasts (fibronectin)
9365,107.0,274.9906542056075,286.4299065420561,84.18691588785045,7,Unknown
9366,72.0,273.0138888888889,668.7638888888889,83.0,11,Potentional fibroblasts (fibronectin)
9367,73.0,272.28767123287673,301.041095890411,85.04109589041096,0,Some T cells (CD3)
9368,102.0,271.01960784313724,638.0392156862745,84.15686274509804,11,Potentional fibroblasts (fibronectin)
9369,104.0,269.9807692307692,625.6057692307693,83.88461538461539,11,Potentional fibroblasts (fibronectin)
9370,75.0,270.02666666666664,441.12,84.21333333333332,11,Potentional fibroblasts (fibronectin)
9371,157.0,271.70063694267515,421.6305732484077,85.01910828025478,9,Potentially fibroblasts (fibronectin)
9372,147.0,267.8843537414966,591.8027210884354,84.24489795918367,11,Potentional fibroblasts (fibronectin)
9373,91.0,262.6043956043956,459.84615384615387,83.6923076923077,9,Potentially fibroblasts (fibronectin)
9374,179.0,262.81564245810057,371.20111731843576,85.05027932960894,9,Potentially fibroblasts (fibronectin)
9375,114.0,262.64912280701753,327.9122807017544,83.82456140350877,5,Unknown
9376,111.0,258.84684684684686,483.6216216216216,83.63963963963964,9,Potentially fibroblasts (fibronectin)
9377,96.0,259.5729166666667,442.3645833333333,82.45833333333331,9,Potentially fibroblasts (fibronectin)
9378,201.0,256.6517412935323,641.9950248756219,84.17910447761193,11,Potentional fibroblasts (fibronectin)
9379,62.0,255.96774193548387,567.516129032258,84.96774193548387,4,Potentially fibroblasts (fibronectin)
9380,166.0,254.50602409638557,422.8614457831325,84.89156626506023,9,Potentially fibroblasts (fibronectin)
9381,178.0,254.1573033707865,579.8370786516854,83.88764044943821,11,Potentional fibroblasts (fibronectin)
9382,55.0,253.5636363636364,363.03636363636366,84.65454545454546,2,Potentially fibroblasts (fibronectin)
9383,133.0,249.06015037593983,334.5488721804512,84.87218045112782,0,Some T cells (CD3)
9384,88.0,246.27272727272728,603.5113636363636,85.36363636363636,11,Potentional fibroblasts (fibronectin)
9385,75.0,246.50666666666663,502.6666666666667,82.45333333333333,9,Potentially fibroblasts (fibronectin)
9386,93.0,245.63440860215053,474.8494623655914,83.78494623655914,2,Potentially fibroblasts (fibronectin)
9387,91.0,244.8131868131868,638.4505494505495,84.35164835164835,2,Potentially fibroblasts (fibronectin)
9388,130.0,244.54615384615383,644.4384615384615,83.9076923076923,4,Potentially fibroblasts (fibronectin)
9389,35.0,242.4,433.7142857142857,84.0,11,Potentional fibroblasts (fibronectin)
9390,134.0,240.69402985074623,581.723880597015,83.94029850746269,11,Potentional fibroblasts (fibronectin)
9391,41.0,241.2439024390244,420.0,84.0,9,Potentially fibroblasts (fibronectin)
9392,135.0,242.0814814814815,407.2814814814815,85.42222222222222,11,Potentional fibroblasts (fibronectin)
9393,113.0,239.31858407079645,570.4601769911504,83.89380530973452,2,Potentially fibroblasts (fibronectin)
9394,75.0,235.68,468.04,82.18666666666667,2,Potentially fibroblasts (fibronectin)
9395,159.0,233.6477987421384,428.9496855345912,84.32704402515724,9,Potentially fibroblasts (fibronectin)
9396,146.0,229.58219178082192,609.472602739726,85.0958904109589,4,Potentially fibroblasts (fibronectin)
9397,63.0,224.65079365079364,476.031746031746,82.73015873015873,2,Potentially fibroblasts (fibronectin)
9398,152.0,221.83552631578948,611.0328947368421,83.65789473684211,11,Potentional fibroblasts (fibronectin)
9399,48.0,222.9375,568.75,84.83333333333331,2,Potentially fibroblasts (fibronectin)
9400,121.0,215.67768595041323,571.3140495867768,83.93388429752068,2,Potentially fibroblasts (fibronectin)
9401,105.0,212.4,505.8571428571428,83.58095238095238,9,Potentially fibroblasts (fibronectin)
9402,100.0,201.27,579.17,83.8,2,Potentially fibroblasts (fibronectin)
